department,seniority,work_mode,tenure_months,salary_market_ratio,engagement_score,overtime_hours_month,manager_changes_24m,absences_last_12m,performance_score,years_since_promotion,attrition
operations,mid,hybrid,77,0.9257848012247026,0.9324448495469018,5.300937896371367,0,6,3.212029892299023,3.56512459868762,0
sales,lead,remote,90,1.0656190914712718,0.6297328660980546,9.10582270572604,2,10,2.8257926207697146,5.629759615649248,0
engineering,senior,onsite,79,0.6814879703814032,0.5541102166100518,8.779888237627192,0,7,4.34694196553645,3.3631096884761016,0
engineering,mid,hybrid,55,0.7476286421654934,0.8848112335853934,0.0,1,5,3.8048551788271707,2.085301052310134,0
engineering,lead,hybrid,2,0.847738244519656,0.5789814619444391,20.861867638819557,1,1,4.916491203046696,0.0,0
engineering,mid,onsite,5,0.9731517689699841,0.5441013558754615,21.199265674506833,4,3,4.262249711755815,0.0,0
hr,junior,hybrid,110,1.074818842001056,0.4345691795532358,11.006513915267073,1,2,3.483838037044495,8.249415166342445,0
engineering,mid,onsite,119,1.1946985129341734,0.49596479571753166,13.746869945625253,1,5,3.5180553782322397,9.550548178200613,0
operations,mid,onsite,39,0.9070468700173476,0.5131221318834671,15.032281741008436,3,4,3.713030218110006,2.637792610159519,1
sales,junior,hybrid,39,1.0745721364437477,0.7842095044630907,16.19952672746697,3,5,2.6718940519318544,2.602302842273339,0
operations,mid,hybrid,65,1.0565243717398625,0.45618553892960473,1.8722372050678113,0,5,3.748169358706613,3.8495866177675104,0
hr,mid,remote,103,1.0312503726605196,0.2884322248196346,18.396001393010618,0,5,4.496483886418399,5.843741033715922,0
engineering,mid,hybrid,95,0.9463578590242699,0.7206459601122976,3.420434650564399,0,5,2.894543641738746,5.2950603571386665,0
operations,junior,hybrid,89,0.8900702092339244,0.5332097415671415,20.132376921031078,0,4,3.206527810873595,7.438721601409367,0
finance,senior,hybrid,6,0.790190100409608,0.6567466164247541,4.41607846728367,0,3,3.9253721397061927,0.0,0
hr,mid,onsite,69,0.7802610700817415,0.9164831951532464,2.299021262012296,1,5,4.599101398726037,3.7799959478081453,1
engineering,junior,hybrid,120,1.0020622735247007,0.674308949231733,13.747652961819975,0,3,2.806192221889004,7.35943901298201,0
engineering,mid,onsite,94,0.9418366234577129,0.9619242230845684,13.545452982045239,1,4,3.595627527441099,5.415886877046717,0
operations,mid,hybrid,129,0.8876738933239721,0.6463706257935986,14.933719783879111,0,8,3.374948737041189,10.959132887574928,0
engineering,mid,hybrid,111,1.0497212939445213,0.861391296271302,5.965378407513688,1,4,3.180746357242943,7.212184122381705,0
hr,mid,remote,144,0.9199266249366838,0.5505145535825707,15.825359473051611,0,3,1.9127924668838325,8.434286545487069,0
engineering,junior,hybrid,91,0.8130231269322157,0.6815381300771141,16.672925122613783,1,5,2.8046494361617453,7.207544728609918,0
hr,senior,hybrid,91,0.9100252896454725,0.47340639947590873,24.491419749118553,0,3,2.417966655443809,6.89254053012509,0
sales,mid,remote,89,1.073094477081199,0.4971601785497212,15.665294496532228,1,6,3.2924314119227667,8.003707396662792,0
sales,junior,onsite,43,0.7964730121736122,0.6150667140755022,8.605470609593446,2,4,3.037567100784278,2.323874619692125,0
finance,senior,hybrid,70,0.9813915226306315,0.3942931890872758,1.8764401470718073,2,3,2.448622873679578,5.7994352855917946,0
hr,mid,hybrid,27,0.9416861383409173,0.6918719943477732,0.2276518054289427,2,1,3.186925875393181,1.4826967089440137,0
finance,mid,onsite,69,0.8358785162945819,0.5994480035610905,16.90680317843124,2,7,4.892514926762796,3.6542869809328047,0
finance,mid,hybrid,24,0.9059971719440763,0.7069159862233896,21.138789834671222,0,7,2.869650735701124,0.0,0
engineering,mid,hybrid,79,0.7142475486832017,0.3973618030948978,5.9880159990845385,1,0,3.0898350931518808,7.111492040882895,1
engineering,mid,hybrid,152,0.9664460291235999,0.8003464621302183,16.297372382613258,0,7,3.2190961531101085,11.4185157093624,1
sales,junior,remote,72,0.745290052490396,0.9995227330942786,12.43203187521298,1,6,2.8173097565586938,4.479532305899996,0
engineering,mid,hybrid,118,1.1108655825834184,0.9573066198511865,20.464407820059037,2,3,2.137889498500126,8.189206209359154,0
sales,lead,remote,70,0.9362041365448717,1.0,21.794692205901946,1,0,4.847426888574873,3.0740337138363576,0
finance,mid,remote,145,0.8642279515146088,0.6684861989166279,0.0,1,3,1.935267789287974,9.320943444496663,0
sales,mid,hybrid,34,1.1240838992084679,0.5895344293326802,23.28921228346882,1,5,2.028625385211867,0.0,0
sales,junior,remote,133,0.7952226733662847,0.7575167079740074,16.269772668097,0,4,3.999109954140814,8.991959688478142,0
engineering,senior,onsite,116,0.8378475641246992,0.6123560461674807,9.217796174234921,0,3,1.7605791334099345,8.168076621851252,0
sales,mid,hybrid,142,0.6756130006952531,0.3119125701783384,9.468834463594021,0,3,4.0168100481519184,10.644623057427054,1
sales,junior,hybrid,22,1.1464259456499164,0.8238599027445295,14.285726637579364,2,1,4.088943701557426,0.0,0
operations,junior,onsite,143,1.2309298544889795,0.6131196240848711,9.466260896906972,0,4,2.7587555569529854,11.127351092631844,1
engineering,senior,hybrid,145,0.6989609032711911,0.36652944485102995,5.5669672875371905,1,1,3.4332337994367843,11.286099096394597,0
operations,mid,hybrid,48,0.8276341339075001,0.5583435469488803,7.629821122132812,1,4,3.359607436094594,1.6012828090398243,0
finance,junior,hybrid,100,0.9604720372262078,0.6176679694999279,4.638542447122859,0,3,2.7558501280847794,5.636178264729766,0
operations,junior,onsite,94,0.8726458794487021,0.6623665036474469,26.119116019038938,1,4,2.9078196644716003,6.031424694732464,0
operations,mid,remote,8,0.9453027490785653,0.664768999455505,14.503143337434052,2,7,3.274445438050502,0.0,0
engineering,mid,remote,84,0.9323603087434538,0.9338039490189045,34.27558782755006,0,4,3.026396831571953,5.521186779549418,0
sales,mid,onsite,105,1.0111327790267457,0.4022919021735198,17.339687333225122,0,2,3.8605303062926177,7.128636956553044,0
engineering,junior,remote,33,0.8058551759069079,0.6295711654199783,19.300174286971497,1,6,3.2797283788699656,0.5099869993730444,0
finance,senior,hybrid,58,0.9788989475366365,0.4842072314845862,4.445552597381333,0,7,3.761052750679725,3.974593252675043,0
operations,lead,hybrid,94,0.7825808865636203,0.911233650248671,12.036119573579729,0,5,3.089768637701009,5.171480965557784,0
engineering,mid,hybrid,148,0.8882213125952639,0.5477091787188747,14.654221765257702,1,6,3.9121007629874933,10.823386286893973,0
engineering,junior,onsite,10,0.6894873008734967,0.5912340324971209,8.264762247960814,0,3,4.10710615905802,0.0,0
hr,mid,onsite,149,0.8893177712822646,0.8699390730722757,9.816790761084663,0,2,1.8161347402887231,10.51086301726902,0
operations,mid,remote,130,0.8640893625638038,0.9249549644887743,17.781330491412657,2,7,3.702514251937264,8.035916278593032,0
operations,junior,hybrid,135,1.0915369035107991,0.9545247075760896,17.957838184330033,1,5,2.8443021276370293,12.097006150700922,0
finance,mid,hybrid,8,0.9411109891520597,0.33137738086831964,1.9674925200299962,1,3,3.048968154932433,0.38763826332649426,0
operations,senior,hybrid,91,0.9683754849655725,0.7565828205376088,16.55366811298923,0,4,3.6503981238720304,4.551429514554519,0
operations,mid,onsite,59,0.9466321957254227,0.7140233889343389,18.97713664201061,1,1,3.497960466525269,2.5303353156618136,0
sales,senior,hybrid,147,0.6306336733391177,0.6497547708906571,8.687508438723878,1,5,3.2131037955739434,10.978706492013053,0
sales,mid,remote,118,0.6504580609742497,0.6733136222198045,7.772775793626131,0,4,3.9290067646085025,7.951674530178513,0
finance,mid,onsite,104,0.9021983549928793,0.9171547877916736,17.97322226057871,1,4,3.543410224770448,6.150249806342751,0
operations,junior,onsite,5,0.9917839982260708,0.8677178454089234,0.0,0,4,2.7933248526121495,0.0,0
engineering,mid,remote,140,0.9147702210919831,0.8393826453312004,14.01876023456383,1,5,4.278952440388502,10.370032780637997,0
operations,junior,hybrid,78,0.8203911537599824,0.7013828396964916,28.70985114151071,4,2,4.2516034809778755,3.11944272381498,0
sales,mid,remote,26,0.9139530320951446,1.0,0.0,2,4,3.410647349239769,0.0,0
hr,mid,remote,139,0.9009371698933408,0.5798754312024047,21.40587380004943,1,1,2.953275305061937,10.891807932109884,0
sales,mid,remote,144,1.0668504873323559,0.33680771661511566,18.8998020299146,0,7,2.782877598296675,10.929163566889763,0
hr,mid,onsite,79,1.0584529972798709,0.6069511970292805,1.0570925371249926,0,1,4.738319804827262,3.3320049438738013,0
engineering,junior,remote,106,0.8669878208534544,0.6715475489711337,18.68439971860847,0,6,3.2525822606875185,5.33591103393844,0
engineering,mid,remote,98,0.9425113619226184,0.9206368195435712,23.012779064878377,1,3,3.516471906260961,6.425513096531985,0
sales,lead,hybrid,49,0.9914298929288613,0.5578043872967728,3.410445207245667,0,4,3.7377881917022315,0.9629767192733341,0
hr,junior,hybrid,119,1.013696659316102,0.7582460148058148,7.634980951699458,0,5,1.1900809616796464,7.691515143484656,0
sales,mid,remote,159,1.1978897136185664,0.36455114512418557,14.23496399576911,0,1,2.667286454712105,11.530189039818184,0
sales,mid,remote,149,0.9457778552987576,0.8762835805861394,22.79903131848894,2,3,5.0,10.38912521672645,1
operations,mid,onsite,110,1.1253117206309777,0.6736638828911824,9.129934381595417,4,5,1.162513823985599,9.039925083036499,0
engineering,mid,hybrid,58,0.7759875383534596,0.6038887856984931,13.62118340264676,0,7,2.202877309510997,3.358597981401542,0
engineering,junior,hybrid,145,0.8543489263173933,1.0,8.015956000067307,2,3,3.0403651236418994,10.914173021276433,0
engineering,mid,remote,148,0.6296263374482957,0.8739814159220213,14.221018656890678,1,5,2.6062670331221685,9.330906062459512,0
hr,mid,hybrid,1,0.9726959810014603,0.4520316242914288,23.420103930299035,1,5,2.7992778650911605,0.0,0
engineering,mid,onsite,54,1.0471285932288248,0.6381216450687951,14.953071536324694,0,4,2.475899720669927,2.984260299543934,0
sales,lead,remote,88,0.6,1.0,10.782867248686212,1,2,3.262454098540085,4.197421874265618,0
engineering,lead,remote,92,0.978242955138626,1.0,13.705189729083198,0,4,3.685722221483904,7.680564249701156,0
sales,junior,hybrid,114,1.0406315520847766,0.8445926260568394,6.794369970728635,1,7,3.7204851485184824,8.84418095595597,0
engineering,mid,hybrid,82,1.0320856394507658,0.2905903726092242,5.05047136283733,0,5,2.7424879394649193,3.516498034640643,0
sales,junior,remote,3,0.7706208319948029,0.9264300543960118,24.830762264007834,0,3,4.178050635183739,0.0,0
sales,junior,onsite,27,1.065967995963837,0.5329629674463453,28.739386480946536,1,3,3.5144062394745066,2.3505452848577333,0
engineering,mid,hybrid,122,0.9513956746078097,0.9247035868360032,0.0,0,3,4.256891621373098,8.104917696901198,0
hr,mid,hybrid,111,1.0386556428374774,0.5154663028890162,19.23916545078862,2,4,3.6305966623246952,8.970296746787518,0
sales,mid,remote,104,0.9311213163729457,0.7577659092459401,21.730401243416157,1,4,3.1907447183865685,7.378000095542505,1
sales,mid,hybrid,71,1.0071556050583192,0.5319434747164686,3.0948338124590573,0,4,3.210501515768167,3.5673321734245405,0
finance,mid,hybrid,44,1.1163853700061166,0.5873439382901098,9.75420370002286,0,5,3.68181870539312,1.9074122547930343,0
finance,lead,onsite,49,0.9193966918846377,0.784439327221591,8.806583674500125,2,2,4.409941911245175,2.3660556432418405,0
operations,senior,hybrid,110,0.9926157213345063,0.3962203153324296,31.108520843737846,1,6,3.500102980598215,8.35465134789602,0
engineering,junior,onsite,81,1.1374653042885186,1.0,28.87205194744372,2,6,3.567196038799259,3.5654793336901527,0
engineering,mid,hybrid,21,0.9300154752785362,0.454555706557592,5.709408683275464,1,1,3.852098767946468,0.0,0
sales,mid,hybrid,64,0.7811905751873227,0.4433699547888559,0.8667670006036534,0,3,1.9799755741467193,4.499448897104048,0
sales,mid,onsite,132,1.051406468623399,0.7850267535857248,20.95679265589345,0,6,2.25570004066763,9.053202524088066,0
engineering,mid,hybrid,96,1.1652316415914061,0.9183882273245141,18.895527681176116,0,9,3.574257210914291,6.571810514673637,0
operations,senior,hybrid,138,1.143317526922634,0.5952594466835505,25.19594151073369,0,8,2.6350202704097816,10.357492055433664,1
engineering,junior,onsite,81,1.057248164949331,0.4457061565157795,4.468328853380933,0,4,3.1886983621705602,4.776758248623623,0
operations,mid,onsite,78,0.6,0.47552421826244434,20.51186918434061,0,5,3.3893034320212276,2.693535427569588,0
engineering,lead,remote,151,0.8546250909505533,0.45399608580020245,7.414167008254853,1,6,5.0,11.823836917535964,0
engineering,junior,remote,81,0.8623099268511796,0.7216359260397357,19.608471473060252,2,8,3.258619872242187,4.275154377305926,0
hr,junior,hybrid,22,0.9567302587742178,0.6460027759833638,13.665925996943868,0,7,1.7085815548091992,0.0,0
hr,senior,onsite,64,1.2032397251661007,0.7451665217810634,31.105562026719877,0,5,3.5631308889463504,2.947682805859008,0
engineering,senior,hybrid,103,0.7879187549664206,0.7329738855214838,18.026543259500517,0,1,4.213994159741932,5.688021499337935,0
operations,mid,hybrid,55,1.2863303132894646,0.8248624576654003,11.174051179377654,0,10,3.8259051910423154,2.865609890918429,0
engineering,senior,hybrid,66,0.8926508055088637,0.5780111960261168,15.241400666248921,1,4,3.7717659591684107,3.110241397504373,0
sales,mid,remote,139,0.8349648029789832,0.5123590522251154,13.095333887977263,1,5,2.8105617597841976,9.63595791865393,0
operations,junior,remote,70,1.0767807068467683,0.6912588136735115,3.610072963981939,2,5,3.063653990569812,5.57320438370787,0
sales,mid,remote,49,1.0886456400236189,0.6490019981200241,31.324029388915793,0,3,2.7207327025512047,3.532472234360071,0
engineering,senior,remote,18,1.04749203665356,0.7105904028719114,28.38847750343534,4,9,2.812007457876389,0.0,0
engineering,senior,hybrid,65,0.8345816799790993,0.5176574117947541,12.4132688236364,1,8,3.2332842104650132,4.167632775360972,0
sales,junior,hybrid,122,1.0253042191608608,0.7884434578904927,20.29892658753341,2,2,4.136068517453694,8.756246446134945,0
sales,junior,remote,48,0.7949663384149013,0.42432534422784374,32.46286407477763,1,6,5.0,1.2815993955321505,0
engineering,senior,hybrid,75,0.8304131204029688,0.5719230681209467,25.13206687446258,0,1,3.5172544785759494,4.597635383918275,0
finance,mid,hybrid,105,0.9357694753843614,0.8858082666532696,11.233477330275072,2,3,3.8323899949797258,6.097217176686173,0
operations,junior,hybrid,148,0.8270054600148347,0.43373700819543576,13.208385022713875,0,1,1.4702322007550461,10.661437209409206,0
engineering,senior,hybrid,130,1.1079122371817949,0.870048609131862,0.0,0,1,3.048253529750572,10.269275198786346,0
sales,mid,remote,46,0.8632748702135603,0.37818012537767703,20.972946588903962,0,2,4.625366293966838,0.8132031149103311,0
operations,mid,hybrid,27,0.9169315672578351,0.34295482514016706,25.18560710665343,1,5,3.474882283256615,1.438144955120416,0
sales,junior,remote,107,0.8179702577488975,0.3612275479947819,25.247355495710387,0,5,3.3160651425737857,5.602867308705498,0
engineering,junior,remote,41,1.10564147171325,0.6833612334491073,20.30936241375838,1,8,5.0,0.929177446696591,0
operations,senior,remote,63,0.850080953847546,0.8059191500885856,17.171119518445334,1,4,4.351811007656095,4.076325052774266,0
engineering,mid,hybrid,17,1.121301665411713,0.918518820777815,5.019689744034823,1,1,4.017294838866589,0.0,0
engineering,junior,remote,124,1.1102815377923376,0.9025741514273571,16.877385881805637,1,4,3.3490821235935337,9.090497792076171,0
sales,mid,hybrid,26,0.8831088573582127,0.832539716984452,8.315042070495942,1,6,3.617599053130168,1.2839872193838686,0
sales,junior,remote,61,0.9544501712391522,0.4936433096284361,18.726614847384877,1,4,5.0,3.029297920789424,0
engineering,junior,remote,65,0.8789436535148072,0.49189929320801923,7.125204264293717,0,2,5.0,2.6830186881414435,0
finance,mid,onsite,7,1.0318582992885466,0.8175584643039072,18.669344260639253,1,7,2.970083364470716,0.0,0
engineering,mid,hybrid,124,0.9208293033006648,0.9442616879948805,25.9081107192663,1,6,2.100898588206691,9.41729444238142,0
operations,junior,remote,99,0.8873779004340853,0.4537718240179334,17.394364916625946,1,4,3.439524137138725,8.067154472614883,0
operations,mid,hybrid,87,0.956926874486007,0.9187998678778214,16.956128662930794,1,10,4.010954749364611,5.661329510158666,0
sales,mid,remote,29,0.7126676354711184,0.2759325063421483,22.217242071463094,1,3,4.844992173491375,1.9305202543934288,0
sales,mid,hybrid,9,0.9386227632792382,0.7379850187870647,29.933011884415254,1,4,3.3159958699787944,0.0,0
engineering,junior,remote,9,1.047441795520907,0.6392385464448234,13.034443061806394,1,4,3.121057082305533,0.0,0
operations,junior,hybrid,100,0.9707081570391753,0.6191620510326048,18.689198078445823,0,6,4.289612647246227,5.6788594692551,0
engineering,junior,onsite,119,1.0927484848587299,0.6662542261399388,27.60109321116741,1,2,2.6616332609060187,7.341538675591946,0
operations,mid,remote,127,0.8934052868208836,0.48925396255171383,20.023599707594258,3,6,3.2100338709503133,7.60433886017309,0
hr,senior,remote,128,0.8811063931510619,0.7492156203110795,0.0,1,5,3.404394857340185,8.887906146283385,0
operations,junior,hybrid,63,0.7824021494035751,0.6721336961585505,7.559433085402281,0,3,3.3426706441743437,3.9321237910680313,0
finance,senior,onsite,1,0.8891382644676911,0.847062296467328,20.759378904053925,2,4,4.423372605865242,0.0,0
operations,senior,hybrid,39,1.2448838937446554,0.9780780793324252,10.398446099316354,2,6,3.8284154734991973,0.9419171301949851,0
hr,junior,hybrid,126,0.9913315047779678,0.6853833825416263,26.96319208722338,0,5,2.9677232879240716,8.245190196207838,0
hr,junior,remote,122,0.8621695676302669,0.49625632679230824,30.721316122764797,1,6,3.2117725218960085,6.074717499161266,0
operations,junior,hybrid,81,0.7990787092899401,0.43242017453585585,8.687793505245288,0,3,5.0,4.152433891029419,0
hr,junior,remote,4,0.7102203911351116,0.9996503636319646,4.7074759662494445,1,3,2.2450792954116636,0.0,0
finance,mid,hybrid,124,0.8254409645889023,0.9740745981269043,10.74935885588553,2,6,1.8971980786109717,9.83422829328023,0
engineering,junior,remote,130,1.063879026280796,0.8374743220966288,10.229744733186983,1,7,2.4069880373905774,10.20184641192051,0
operations,senior,hybrid,37,0.8859452340137055,0.6719707804253154,27.82479459090538,0,8,3.643266103998401,2.2123278764177567,0
engineering,mid,remote,128,0.8062742377786142,0.8230331120596938,4.681990235472199,0,4,4.309550126451388,8.848463046762971,0
hr,senior,hybrid,102,0.8227724323948639,0.9208930762119306,20.681871847473655,1,6,3.3079464829205834,6.8715179794835235,0
engineering,senior,hybrid,142,1.0474221199909897,0.536408604576105,26.490541463124696,0,7,2.9488162261733954,9.717017450135518,1
hr,mid,onsite,100,0.9378105386927558,0.6659590604490594,21.37298386954554,0,4,2.8123709137986315,4.55019822929834,0
hr,senior,onsite,15,0.8559193378684835,0.4387528926151777,17.92809743943753,0,3,2.013594918560215,0.0,0
finance,lead,hybrid,103,0.9037417445668142,0.634187674874525,12.540099310580793,1,8,4.679506393931522,6.202462259073519,0
engineering,mid,hybrid,18,1.280882468832114,0.9688547093004903,30.640789686754548,0,2,3.2379901285003188,0.0,0
operations,junior,remote,42,1.1329434611308467,0.8757095576848819,11.79269907465773,2,1,3.5780341661152826,0.4012581937986277,0
operations,mid,onsite,139,1.1702937994504772,0.6870013602819904,22.534558857252687,0,5,4.082318268633741,9.018628409710349,0
finance,junior,hybrid,154,0.6871844081555428,0.12135337666773868,12.571383190459578,2,4,4.5094598614031955,11.093503935316466,0
finance,mid,hybrid,76,0.9273346583244588,0.5288414729125469,0.0,0,4,3.2193062011648355,3.3798215744517184,0
operations,mid,hybrid,47,0.8532816351273674,0.6804811929732211,11.5732156025913,0,7,2.6702783720165595,1.3841883672199184,0
operations,mid,hybrid,63,1.0315760293750769,0.616817316063636,12.593445533219965,0,5,3.382716637449999,2.413493072277942,1
sales,senior,onsite,39,1.1089710317678299,0.6665545162576622,12.709443653814017,0,3,3.294650893239136,1.3965556909355559,0
finance,mid,onsite,92,0.9989639319380059,0.7085179842486143,8.057209261857878,0,3,2.9537641077612613,5.068882920840581,0
engineering,mid,hybrid,67,0.8191294936010811,0.5532638481814006,19.631933166922785,1,4,2.3901922830427815,4.05595706091332,0
operations,mid,hybrid,10,0.8508479993004147,0.6584938100377602,20.633805341087427,2,7,3.711267800921775,0.2538507256065069,0
hr,senior,onsite,97,1.043085629919928,0.6301113225666313,11.24762981436505,1,5,4.460236788082352,6.833360756640429,0
engineering,mid,hybrid,103,1.058010975981414,0.5193594664697567,11.172060335307751,2,2,4.801399188960556,6.048543290040751,0
sales,junior,hybrid,107,0.9711428558656106,1.0,4.543805636412008,1,4,2.7948729995382555,6.475679678974678,0
sales,mid,hybrid,151,0.9694686379084356,0.5647082888137809,16.289261010832206,1,8,4.806945643016576,11.606911685817943,0
hr,junior,hybrid,112,0.9575183803652825,0.2091581574576622,26.401274556780344,0,2,2.519519445769235,5.881988443874095,0
engineering,senior,hybrid,108,0.9903644836620845,1.0,26.407554190248696,2,6,3.5193762474092005,8.392070690318358,0
sales,mid,hybrid,34,1.0573941462757719,0.4907448030985122,8.607657904414948,3,7,4.23644542042233,0.8355205031096447,0
operations,mid,onsite,74,1.0445248560854794,0.8399816698288075,31.920725903243895,0,5,3.842018944844839,4.862966347905296,0
engineering,mid,onsite,70,0.9535378150825125,0.5238227141985689,10.740457391984876,2,4,4.5295751103275315,3.7992752612726797,0
hr,senior,hybrid,153,0.9426425874008996,0.7738556271185671,4.856542713772764,0,3,2.580168844103321,12.451660643209946,0
engineering,senior,remote,76,0.9369052536395365,0.6503705280009592,1.743383204438127,1,7,3.2539196068635703,6.5334640325466085,0
sales,mid,hybrid,110,0.8329504033700353,0.8600661674627358,4.313590041340831,1,5,3.237534201823489,8.0973546125345,0
sales,senior,hybrid,86,0.8310457776002377,0.6172591523390712,17.003748348101094,0,8,4.311354204836284,4.551661921634448,0
engineering,mid,hybrid,10,1.0315934412204666,0.5289360184856625,11.682822877091123,1,6,3.214853281410706,0.0,0
engineering,senior,onsite,149,0.8430696670408154,0.711403970379243,8.31192914361866,1,3,3.5869854211892305,12.242310017501248,0
operations,senior,remote,107,1.0720900801869535,0.5835016537065955,6.373444457125274,1,2,3.193360818450137,5.955246194164015,0
engineering,junior,hybrid,37,0.9422985933446559,0.2741654293202326,4.2249428892133505,2,3,3.689557950574931,1.0180394755662987,1
engineering,junior,onsite,10,1.0729392887652744,0.5396998540712968,5.9911807583627645,0,5,2.7990484720166955,0.0,0
engineering,mid,onsite,149,1.045543820533221,1.0,23.13854304667827,2,8,2.504400878871748,11.022465371054881,0
engineering,junior,hybrid,49,1.0764394887158115,0.2957254214919085,30.230028639258872,3,8,3.001058684271506,4.434441062313158,0
finance,mid,remote,3,0.8785451365247192,0.7082099646041865,30.786442428374517,1,3,2.6654353096904146,0.0,1
sales,junior,hybrid,98,1.0113349175718562,0.6114207943466851,20.183782353749315,1,5,3.23775871185488,6.572179721945103,0
finance,mid,hybrid,3,1.0606831984322547,1.0,9.569515701284146,2,2,4.025394528675283,0.0,0
engineering,junior,hybrid,35,0.7173009950900852,0.4377923371548726,7.989678617460841,1,3,2.3299581805533855,1.5778229786089077,0
sales,mid,remote,143,1.205254017132329,0.6802606872560432,20.80525844466593,0,6,3.0688961798563956,10.005216951075708,0
engineering,mid,hybrid,7,1.2898929569171111,0.7972395367720261,11.782776179680582,0,3,5.0,0.7356325360364614,0
sales,mid,hybrid,120,1.0920932441746718,0.62414106607104,17.707248913411867,0,5,1.9641543910320636,9.193229852750713,0
hr,mid,hybrid,99,1.0708821143194986,0.5064893891140722,31.373941871310343,2,3,2.506451529082179,4.671412167174214,1
engineering,senior,hybrid,49,1.0383137896189276,0.6555607666172659,15.951457207000221,0,1,3.6417498923744036,1.2357997355910948,1
engineering,lead,hybrid,46,0.9014849987469911,0.5981007512275338,34.50066305941807,1,9,2.1168653642261157,0.6121223204429835,0
operations,mid,hybrid,76,0.9334744683097222,0.5975394998779547,3.8581266501080895,3,7,3.295164547484137,3.949590439737029,0
operations,junior,hybrid,85,1.0946607343040793,0.8461424693109008,18.026801663321905,2,1,4.7384402710010445,4.981904307768099,0
finance,junior,onsite,142,0.8040174207700366,0.7405899166545911,16.823628685040404,1,4,2.8993129128808297,8.887639912778763,0
finance,lead,hybrid,42,0.7908924630306312,0.7703533754628601,5.143268558110946,1,3,2.683570293607629,0.6022162350959022,0
operations,mid,hybrid,94,0.8904006216886252,0.7260592365665844,21.21489991010473,3,1,2.0973666306208583,5.670804952853505,0
hr,senior,hybrid,110,1.0484379762343263,0.8519760799164122,27.777289950660773,2,5,2.6952078014731264,7.251681222784898,0
hr,mid,onsite,3,0.8201095762588699,0.9208519401147943,33.82402835507983,0,6,3.207702745554961,0.0,0
engineering,junior,hybrid,143,0.9161875899623962,0.6026573529607261,17.70160871498241,0,1,5.0,11.360040092684828,0
operations,mid,hybrid,158,0.9339986593921985,0.8238937811748264,0.0,0,3,3.250702551109699,11.727314805433528,0
sales,senior,onsite,14,0.7982196142048315,0.4007623408853121,18.292907803951124,1,8,3.2886072444874186,1.0403716048481895,1
operations,senior,remote,42,0.6,0.2093888064730581,20.67763623344375,0,3,3.361043982559541,2.8418699545329438,0
finance,junior,hybrid,126,0.7960231190871793,1.0,11.88332602151309,1,4,2.701797267388063,8.4478391204512,0
sales,mid,hybrid,129,0.9891329775975038,0.5933283119533027,15.936073478901005,1,2,1.5116420785574205,8.02063422125054,0
hr,junior,onsite,25,1.0229215202416209,0.7104945679926039,9.64916307905997,2,3,4.554438278541408,0.0,0
finance,lead,hybrid,146,1.0241544475792106,0.414956840820732,12.796739528987002,1,2,3.882852760418027,10.501415332220695,0
sales,mid,remote,53,1.0414358592264708,0.40573125728038295,23.157382867813617,1,6,4.288317463547899,3.1007712745245817,1
engineering,senior,onsite,47,0.8560407649193831,0.5174112216869181,26.501213661814727,1,3,3.587815804743457,2.20510982842105,0
finance,junior,hybrid,57,0.8239086312519218,0.788579545964351,2.563619702591728,3,2,4.327036215567819,2.6596093601237043,0
finance,mid,hybrid,107,1.0062587007276285,0.5566914398775054,9.398098540118161,1,5,2.1652064379035534,4.953863869234505,0
sales,mid,remote,33,0.9182374894644588,0.5928419100197245,0.0,3,6,3.4405601090267814,0.9398735881877569,0
engineering,mid,remote,87,1.0860617933819152,0.5110977842532965,30.544918329363853,0,7,3.812809601816202,6.7630401429664815,1
operations,senior,hybrid,12,1.0072060346506324,0.8931576178620667,21.837015675402075,2,3,4.45479548300674,0.0,0
sales,senior,hybrid,24,1.142573084424933,0.8337060018168126,0.0,3,9,3.7329532298794468,0.09838331797986832,0
engineering,senior,onsite,123,0.8801695543511606,0.5631703504476109,13.419187137864851,1,3,3.7335860054483083,8.49519245708646,0
sales,mid,remote,62,1.1101301375161767,0.7968232530780734,11.448868350648471,0,0,3.5808640435359425,3.687540995996848,0
sales,senior,hybrid,127,1.2552013845707477,0.6109525995841966,7.196549502222418,1,4,2.2173596433897207,6.298240694142815,0
operations,mid,remote,118,0.958061384241144,0.5924901509247881,23.32649585332757,0,6,2.925126215945961,8.638873006661907,1
operations,mid,hybrid,159,1.0248960015411153,0.6500578450602705,23.12048158226363,0,7,2.9962877793967544,13.292141398346745,0
operations,mid,remote,22,0.8104207566952268,0.7886467929750767,16.425064487135273,0,8,4.066515826422405,0.7529657321850445,0
operations,mid,hybrid,149,1.0841084788823507,0.48156009702120084,8.225128026321912,0,3,3.8110320463149874,11.204807429599795,0
engineering,junior,remote,142,1.119358725428645,0.7604789235101317,8.300767736600381,1,3,4.6048838798640235,11.552376767344118,0
engineering,mid,hybrid,70,0.8758320223900083,1.0,14.395340756317104,1,1,3.7904564540449446,4.259921914167687,0
sales,junior,hybrid,22,1.0379239356612255,0.6966242360710414,9.885772783403414,3,7,3.229419208872081,0.0,0
sales,mid,hybrid,22,0.9920709108266907,0.6671436183886306,13.947606912946295,1,7,4.4260230574102035,1.5581133439392134,0
