date,channel,sku,unit_price,is_promo,is_holiday,avg_temp_c,rainfall_mm,demand_units
2023-01-30,loja_fisica,SKU_04,107.53,0,0,27.88,13.75,130.0
2023-01-31,loja_fisica,SKU_04,107.53,0,0,30.24,14.43,144.0
2023-02-01,loja_fisica,SKU_04,108.31,0,0,24.65,12.86,156.0
2023-02-02,loja_fisica,SKU_04,108.31,0,0,25.1,14.1,132.0
2023-02-03,loja_fisica,SKU_04,108.31,0,0,27.11,9.21,119.0
2023-02-04,loja_fisica,SKU_04,108.31,0,0,26.12,12.86,98.0
2023-02-05,loja_fisica,SKU_04,108.31,0,0,26.88,9.73,106.0
2023-02-06,loja_fisica,SKU_04,108.31,0,0,28.48,12.33,126.0
2023-02-07,loja_fisica,SKU_04,108.31,0,0,30.36,10.92,159.0
2023-02-08,loja_fisica,SKU_04,108.31,0,0,29.28,11.3,154.0
2023-02-09,loja_fisica,SKU_04,108.31,0,0,31.23,10.07,138.0
2023-02-10,loja_fisica,SKU_04,108.31,0,0,26.82,9.75,119.0
2023-02-11,loja_fisica,SKU_04,108.31,0,0,28.96,14.82,102.0
2023-02-12,loja_fisica,SKU_04,108.31,0,0,27.7,9.42,110.0
2023-02-13,loja_fisica,SKU_04,108.31,0,0,29.29,11.88,132.0
2023-02-14,loja_fisica,SKU_04,108.31,0,0,27.5,10.33,148.0
2023-02-15,loja_fisica,SKU_04,108.31,0,0,30.14,10.65,147.0
2023-02-16,loja_fisica,SKU_04,108.31,0,0,31.11,7.11,141.0
2023-02-17,loja_fisica,SKU_04,108.31,1,0,27.95,11.2,132.0
2023-02-18,loja_fisica,SKU_04,108.31,0,0,25.52,6.25,95.0
2023-02-19,loja_fisica,SKU_04,108.31,1,0,27.53,12.32,123.0
2023-02-20,loja_fisica,SKU_04,108.31,0,0,27.39,9.64,128.0
2023-02-21,loja_fisica,SKU_04,108.31,0,0,33.72,8.8,150.0
2023-02-22,loja_fisica,SKU_04,108.31,0,0,24.04,10.15,158.0
2023-02-23,loja_fisica,SKU_04,108.31,0,0,27.03,9.46,138.0
2023-02-24,loja_fisica,SKU_04,108.31,0,0,30.04,10.57,113.0
2023-02-25,loja_fisica,SKU_04,108.31,0,0,30.65,7.95,101.0
2023-02-26,loja_fisica,SKU_04,108.31,1,0,26.74,10.61,120.0
2023-02-27,loja_fisica,SKU_04,108.31,0,0,29.77,8.94,127.0
2023-02-28,loja_fisica,SKU_04,108.31,0,0,27.41,9.6,147.0
2023-03-01,loja_fisica,SKU_04,108.59,0,0,31.44,10.24,147.0
2023-03-02,loja_fisica,SKU_04,108.59,0,0,30.44,10.21,133.0
2023-03-03,loja_fisica,SKU_04,108.59,0,0,27.57,9.85,113.0
2023-03-04,loja_fisica,SKU_04,108.59,0,0,28.73,9.36,99.0
2023-03-05,loja_fisica,SKU_04,108.59,0,0,29.39,6.35,107.0
2023-03-06,loja_fisica,SKU_04,108.59,0,0,31.88,6.58,119.0
2023-03-07,loja_fisica,SKU_04,108.59,0,0,25.57,10.41,145.0
2023-03-08,loja_fisica,SKU_04,108.59,1,0,26.9,4.75,188.0
2023-03-09,loja_fisica,SKU_04,108.59,0,0,26.26,7.14,138.0
2023-03-10,loja_fisica,SKU_04,108.59,0,0,29.47,8.29,109.0
2023-03-11,loja_fisica,SKU_04,108.59,0,0,30.32,11.69,87.0
2023-03-12,loja_fisica,SKU_04,108.59,0,0,30.4,6.19,99.0
2023-03-13,loja_fisica,SKU_04,108.59,0,0,29.97,7.61,125.0
2023-03-14,loja_fisica,SKU_04,108.59,0,0,29.23,8.24,148.0
2023-03-15,loja_fisica,SKU_04,108.59,0,0,33.16,10.93,142.0
2023-03-16,loja_fisica,SKU_04,108.59,0,0,30.87,8.72,136.0
2023-03-17,loja_fisica,SKU_04,108.59,0,0,27.93,9.15,102.0
2023-03-18,loja_fisica,SKU_04,108.59,0,0,29.98,8.01,89.0
2023-03-19,loja_fisica,SKU_04,108.59,1,0,30.27,8.5,121.0
2023-03-20,loja_fisica,SKU_04,108.59,0,0,30.65,4.01,132.0
2023-03-21,loja_fisica,SKU_04,108.59,0,0,30.06,10.13,151.0
2023-03-22,loja_fisica,SKU_04,108.59,0,0,25.58,8.5,141.0
2023-03-23,loja_fisica,SKU_04,108.59,0,0,29.79,6.13,140.0
2023-03-24,loja_fisica,SKU_04,108.59,0,0,30.73,12.55,102.0
2023-03-25,loja_fisica,SKU_04,108.59,0,0,27.93,9.06,86.0
2023-03-26,loja_fisica,SKU_04,108.59,0,0,28.44,6.15,96.0
2023-03-27,loja_fisica,SKU_04,108.59,0,0,29.46,4.44,128.0
2023-03-28,loja_fisica,SKU_04,108.59,0,0,27.41,7.14,135.0
2023-03-29,loja_fisica,SKU_04,108.59,0,0,26.98,5.94,143.0
2023-03-30,loja_fisica,SKU_04,108.59,0,0,31.07,8.84,131.0
2023-03-31,loja_fisica,SKU_04,108.59,0,0,29.86,3.21,110.0
2023-04-01,loja_fisica,SKU_04,108.31,0,0,29.76,6.36,84.0
2023-04-02,loja_fisica,SKU_04,108.31,0,0,32.05,1.53,95.0
2023-04-03,loja_fisica,SKU_04,108.31,0,0,30.73,11.1,113.0
2023-04-04,loja_fisica,SKU_04,108.31,0,0,32.45,3.33,142.0
2023-04-05,loja_fisica,SKU_04,108.31,0,0,28.76,5.54,141.0
2023-04-06,loja_fisica,SKU_04,108.31,0,0,29.79,6.35,121.0
2023-04-07,loja_fisica,SKU_04,108.31,0,0,29.98,3.99,107.0
2023-04-08,loja_fisica,SKU_04,108.31,0,0,29.73,8.59,92.0
2023-04-09,loja_fisica,SKU_04,108.31,0,0,29.11,9.63,96.0
2023-04-10,loja_fisica,SKU_04,108.31,0,0,29.84,5.07,120.0
2023-04-11,loja_fisica,SKU_04,108.31,1,0,30.11,6.7,162.0
2023-04-12,loja_fisica,SKU_04,108.31,0,0,30.47,11.24,134.0
2023-04-13,loja_fisica,SKU_04,108.31,0,0,26.67,2.97,130.0
2023-04-14,loja_fisica,SKU_04,108.31,0,0,32.76,3.03,110.0
2023-04-15,loja_fisica,SKU_04,108.31,0,0,29.5,6.5,90.0
2023-04-16,loja_fisica,SKU_04,108.31,0,0,29.86,4.68,96.0
2023-04-17,loja_fisica,SKU_04,108.31,0,0,30.64,3.3,120.0
2023-04-18,loja_fisica,SKU_04,108.31,0,0,30.26,3.4,139.0
2023-04-19,loja_fisica,SKU_04,108.31,0,0,31.15,8.54,144.0
2023-04-20,loja_fisica,SKU_04,108.31,0,0,31.84,4.74,127.0
2023-04-21,loja_fisica,SKU_04,108.31,1,1,30.03,1.77,151.0
2023-04-22,loja_fisica,SKU_04,108.31,0,0,29.44,2.28,91.0
2023-04-23,loja_fisica,SKU_04,108.31,0,0,31.77,6.28,102.0
2023-04-24,loja_fisica,SKU_04,108.31,0,0,28.75,5.47,117.0
2023-04-25,loja_fisica,SKU_04,108.31,0,0,31.82,7.14,134.0
2023-04-26,loja_fisica,SKU_04,108.31,0,0,29.49,0.12,141.0
2023-04-27,loja_fisica,SKU_04,108.31,1,0,28.99,3.53,152.0
2023-04-28,loja_fisica,SKU_04,108.31,0,0,30.76,3.27,106.0
2023-04-29,loja_fisica,SKU_04,108.31,0,0,30.56,0.17,95.0
2023-04-30,loja_fisica,SKU_04,108.31,0,0,31.52,3.27,100.0
2023-05-01,loja_fisica,SKU_04,107.53,0,1,27.78,0.0,131.0
2023-05-02,loja_fisica,SKU_04,107.53,0,0,31.27,5.37,128.0
2023-05-03,loja_fisica,SKU_04,107.53,0,0,28.44,3.35,136.0
2023-05-04,loja_fisica,SKU_04,107.53,0,0,30.19,1.53,126.0
2023-05-05,loja_fisica,SKU_04,107.53,0,0,26.66,1.34,102.0
2023-05-06,loja_fisica,SKU_04,107.53,0,0,26.79,1.91,91.0
2023-05-07,loja_fisica,SKU_04,107.53,0,0,27.99,4.54,88.0
2023-05-08,loja_fisica,SKU_04,107.53,0,0,24.5,3.0,106.0
2023-05-09,loja_fisica,SKU_04,107.53,0,0,28.67,0.77,130.0
2023-05-10,loja_fisica,SKU_04,107.53,0,0,31.42,2.13,140.0
2023-05-11,loja_fisica,SKU_04,107.53,0,0,29.43,2.61,135.0
2023-05-12,loja_fisica,SKU_04,107.53,1,0,26.33,0.0,131.0
2023-05-13,loja_fisica,SKU_04,107.53,1,0,26.32,5.19,111.0
2023-05-14,loja_fisica,SKU_04,107.53,0,0,28.83,7.03,93.0
2023-05-15,loja_fisica,SKU_04,107.53,0,0,28.73,4.52,110.0
2023-05-16,loja_fisica,SKU_04,107.53,1,0,28.84,5.17,154.0
2023-05-17,loja_fisica,SKU_04,107.53,0,0,29.55,2.99,137.0
2023-05-18,loja_fisica,SKU_04,107.53,0,0,27.27,2.98,127.0
2023-05-19,loja_fisica,SKU_04,107.53,0,0,31.73,5.41,103.0
2023-05-20,loja_fisica,SKU_04,107.53,1,0,29.6,3.24,106.0
2023-05-21,loja_fisica,SKU_04,107.53,0,0,26.19,0.18,93.0
2023-05-22,loja_fisica,SKU_04,107.53,0,0,26.05,3.01,113.0
2023-05-23,loja_fisica,SKU_04,107.53,0,0,27.76,0.0,133.0
2023-05-24,loja_fisica,SKU_04,107.53,0,0,30.58,1.34,137.0
2023-05-25,loja_fisica,SKU_04,107.53,0,0,27.12,0.0,132.0
2023-05-26,loja_fisica,SKU_04,107.53,1,0,23.34,0.8,122.0
2023-05-27,loja_fisica,SKU_04,107.53,0,0,28.8,2.65,87.0
2023-05-28,loja_fisica,SKU_04,107.53,0,0,27.97,3.38,91.0
2023-05-29,loja_fisica,SKU_04,107.53,0,0,24.25,3.17,113.0
2023-05-30,loja_fisica,SKU_04,107.53,0,0,31.47,1.1,125.0
2023-05-31,loja_fisica,SKU_04,107.53,0,0,29.8,0.0,139.0
2023-06-01,loja_fisica,SKU_04,106.46,0,0,26.44,0.0,120.0
2023-06-02,loja_fisica,SKU_04,106.46,0,0,27.71,1.47,105.0
2023-06-03,loja_fisica,SKU_04,106.46,0,0,28.33,0.0,91.0
2023-06-04,loja_fisica,SKU_04,106.46,1,0,25.89,1.43,105.0
2023-06-05,loja_fisica,SKU_04,106.46,0,0,26.52,1.09,105.0
2023-06-06,loja_fisica,SKU_04,106.46,0,0,25.07,0.0,134.0
2023-06-07,loja_fisica,SKU_04,106.46,0,0,24.41,0.0,131.0
2023-06-08,loja_fisica,SKU_04,106.46,0,0,24.71,3.12,122.0
2023-06-09,loja_fisica,SKU_04,106.46,0,0,23.1,0.0,98.0
2023-06-10,loja_fisica,SKU_04,106.46,1,0,24.93,0.59,99.0
2023-06-11,loja_fisica,SKU_04,106.46,0,0,25.65,0.0,92.0
2023-06-12,loja_fisica,SKU_04,106.46,0,0,24.34,1.95,103.0
2023-06-13,loja_fisica,SKU_04,106.46,1,0,28.51,0.0,163.0
2023-06-14,loja_fisica,SKU_04,106.46,0,0,27.92,0.43,136.0
2023-06-15,loja_fisica,SKU_04,106.46,0,0,28.16,0.0,121.0
2023-06-16,loja_fisica,SKU_04,106.46,1,0,23.44,3.49,118.0
2023-06-17,loja_fisica,SKU_04,106.46,0,0,21.77,0.0,84.0
2023-06-18,loja_fisica,SKU_04,106.46,0,0,20.84,0.0,90.0
2023-06-19,loja_fisica,SKU_04,106.46,0,0,25.33,0.21,113.0
2023-06-20,loja_fisica,SKU_04,106.46,0,0,25.27,0.01,128.0
2023-06-21,loja_fisica,SKU_04,106.46,0,0,22.17,0.65,130.0
2023-06-22,loja_fisica,SKU_04,106.46,0,0,26.42,0.4,113.0
2023-06-23,loja_fisica,SKU_04,106.46,0,0,21.6,4.81,99.0
2023-06-24,loja_fisica,SKU_04,106.46,0,0,22.8,1.79,84.0
2023-06-25,loja_fisica,SKU_04,106.46,0,0,23.53,0.0,98.0
2023-06-26,loja_fisica,SKU_04,106.46,0,0,24.27,0.0,108.0
2023-06-27,loja_fisica,SKU_04,106.46,0,0,22.19,0.0,127.0
2023-06-28,loja_fisica,SKU_04,106.46,0,0,23.9,2.61,128.0
2023-06-29,loja_fisica,SKU_04,106.46,0,0,24.28,0.0,119.0
2023-06-30,loja_fisica,SKU_04,106.46,0,0,23.98,0.0,97.0
2023-07-01,loja_fisica,SKU_04,105.4,1,0,21.55,0.0,105.0
2023-07-02,loja_fisica,SKU_04,105.4,0,0,23.69,1.5,83.0
2023-07-03,loja_fisica,SKU_04,105.4,0,0,21.32,2.67,112.0
2023-07-04,loja_fisica,SKU_04,105.4,0,0,22.84,0.0,131.0
2023-07-05,loja_fisica,SKU_04,105.4,0,0,23.06,0.0,138.0
2023-07-06,loja_fisica,SKU_04,105.4,0,0,24.52,0.0,117.0
2023-07-07,loja_fisica,SKU_04,105.4,0,0,21.97,0.0,96.0
2023-07-08,loja_fisica,SKU_04,105.4,0,0,21.63,0.0,88.0
2023-07-09,loja_fisica,SKU_04,105.4,0,0,22.88,0.0,90.0
2023-07-10,loja_fisica,SKU_04,105.4,0,0,24.12,0.04,117.0
2023-07-11,loja_fisica,SKU_04,105.4,0,0,21.85,0.0,120.0
2023-07-12,loja_fisica,SKU_04,105.4,0,0,20.54,0.0,134.0
2023-07-13,loja_fisica,SKU_04,105.4,0,0,22.45,0.0,131.0
2023-07-14,loja_fisica,SKU_04,105.4,0,0,21.56,3.8,102.0
2023-07-15,loja_fisica,SKU_04,105.4,0,0,20.85,0.0,93.0
2023-07-16,loja_fisica,SKU_04,105.4,0,0,20.6,0.0,83.0
2023-07-17,loja_fisica,SKU_04,105.4,0,0,21.16,0.44,114.0
2023-07-18,loja_fisica,SKU_04,105.4,0,0,21.88,0.0,131.0
2023-07-19,loja_fisica,SKU_04,105.4,0,0,18.94,0.0,134.0
2023-07-20,loja_fisica,SKU_04,105.4,0,0,20.43,0.0,114.0
2023-07-21,loja_fisica,SKU_04,105.4,0,0,19.46,0.0,104.0
2023-07-22,loja_fisica,SKU_04,105.4,1,0,20.96,0.0,105.0
2023-07-23,loja_fisica,SKU_04,105.4,0,0,20.34,0.0,95.0
2023-07-24,loja_fisica,SKU_04,105.4,0,0,24.77,2.7,111.0
2023-07-25,loja_fisica,SKU_04,105.4,0,0,19.44,2.57,126.0
2023-07-26,loja_fisica,SKU_04,105.4,1,0,20.16,2.57,162.0
2023-07-27,loja_fisica,SKU_04,105.4,0,0,17.72,0.0,124.0
2023-07-28,loja_fisica,SKU_04,105.4,1,0,21.63,0.76,114.0
2023-07-29,loja_fisica,SKU_04,105.4,1,0,19.51,1.36,109.0
2023-07-30,loja_fisica,SKU_04,105.4,0,0,21.55,0.0,94.0
2023-07-31,loja_fisica,SKU_04,105.4,1,0,18.98,0.0,139.0
2023-08-01,loja_fisica,SKU_04,104.62,0,0,19.51,0.0,131.0
2023-08-02,loja_fisica,SKU_04,104.62,0,0,16.93,0.2,133.0
2023-08-03,loja_fisica,SKU_04,104.62,0,0,18.89,0.0,122.0
2023-08-04,loja_fisica,SKU_04,104.62,0,0,15.21,1.09,106.0
2023-08-05,loja_fisica,SKU_04,104.62,0,0,18.89,2.48,90.0
2023-08-06,loja_fisica,SKU_04,104.62,0,0,17.59,4.54,90.0
2023-08-07,loja_fisica,SKU_04,104.62,0,0,16.88,0.0,119.0
2023-08-08,loja_fisica,SKU_04,104.62,0,0,19.66,1.35,128.0
2023-08-09,loja_fisica,SKU_04,104.62,0,0,18.65,1.14,137.0
2023-08-10,loja_fisica,SKU_04,104.62,0,0,18.75,0.07,128.0
2023-08-11,loja_fisica,SKU_04,104.62,0,0,20.35,6.17,102.0
2023-08-12,loja_fisica,SKU_04,104.62,1,0,18.01,3.06,103.0
2023-08-13,loja_fisica,SKU_04,104.62,0,0,18.09,2.54,87.0
2023-08-14,loja_fisica,SKU_04,104.62,0,0,17.08,1.26,113.0
2023-08-15,loja_fisica,SKU_04,104.62,1,0,21.48,3.78,153.0
2023-08-16,loja_fisica,SKU_04,104.62,0,0,17.52,4.88,133.0
2023-08-17,loja_fisica,SKU_04,104.62,0,0,19.73,2.73,116.0
2023-08-18,loja_fisica,SKU_04,104.62,0,0,17.2,3.38,96.0
2023-08-19,loja_fisica,SKU_04,104.62,1,0,15.32,5.41,112.0
2023-08-20,loja_fisica,SKU_04,104.62,0,0,16.62,6.62,94.0
2023-08-21,loja_fisica,SKU_04,104.62,0,0,16.19,3.65,105.0
2023-08-22,loja_fisica,SKU_04,104.62,0,0,17.48,1.56,129.0
2023-08-23,loja_fisica,SKU_04,104.62,0,0,21.3,3.0,134.0
2023-08-24,loja_fisica,SKU_04,104.62,1,0,17.61,1.65,152.0
2023-08-25,loja_fisica,SKU_04,104.62,0,0,14.45,0.0,99.0
2023-08-26,loja_fisica,SKU_04,104.62,0,0,17.64,0.7,83.0
2023-08-27,loja_fisica,SKU_04,104.62,0,0,18.53,1.55,85.0
2023-08-28,loja_fisica,SKU_04,104.62,0,0,14.81,3.7,116.0
2023-08-29,loja_fisica,SKU_04,104.62,0,0,16.38,1.6,131.0
2023-08-30,loja_fisica,SKU_04,104.62,0,0,18.26,0.0,142.0
2023-08-31,loja_fisica,SKU_04,104.62,1,0,19.5,2.03,161.0
2023-09-01,loja_fisica,SKU_04,104.33,0,0,19.12,0.0,99.0
2023-09-02,loja_fisica,SKU_04,104.33,0,0,16.8,2.34,95.0
2023-09-03,loja_fisica,SKU_04,104.33,0,0,14.27,6.98,90.0
2023-09-04,loja_fisica,SKU_04,104.33,0,0,15.03,6.11,116.0
2023-09-05,loja_fisica,SKU_04,104.33,0,0,17.47,6.75,141.0
2023-09-06,loja_fisica,SKU_04,104.33,1,0,19.85,4.42,175.0
2023-09-07,loja_fisica,SKU_04,104.33,0,1,16.04,7.18,139.0
2023-09-08,loja_fisica,SKU_04,104.33,0,0,17.79,0.0,102.0
2023-09-09,loja_fisica,SKU_04,104.33,0,0,14.0,5.9,91.0
2023-09-10,loja_fisica,SKU_04,104.33,1,0,15.79,6.12,117.0
2023-09-11,loja_fisica,SKU_04,104.33,0,0,17.44,3.64,112.0
2023-09-12,loja_fisica,SKU_04,104.33,0,0,14.77,5.37,129.0
2023-09-13,loja_fisica,SKU_04,104.33,0,0,13.47,3.56,144.0
2023-09-14,loja_fisica,SKU_04,104.33,0,0,17.59,1.81,130.0
2023-09-15,loja_fisica,SKU_04,104.33,0,0,13.86,4.48,96.0
2023-09-16,loja_fisica,SKU_04,104.33,0,0,16.5,1.22,97.0
2023-09-17,loja_fisica,SKU_04,104.33,1,0,15.27,4.14,118.0
2023-09-18,loja_fisica,SKU_04,104.33,0,0,18.04,5.38,108.0
2023-09-19,loja_fisica,SKU_04,104.33,0,0,17.44,5.25,134.0
2023-09-20,loja_fisica,SKU_04,104.33,0,0,12.81,0.93,147.0
2023-09-21,loja_fisica,SKU_04,104.33,0,0,15.43,5.55,119.0
2023-09-22,loja_fisica,SKU_04,104.33,0,0,15.01,6.69,109.0
2023-09-23,loja_fisica,SKU_04,104.33,0,0,14.09,7.84,90.0
2023-09-24,loja_fisica,SKU_04,104.33,0,0,13.58,9.44,94.0
2023-09-25,loja_fisica,SKU_04,104.33,0,0,15.27,4.85,117.0
2023-09-26,loja_fisica,SKU_04,104.33,0,0,18.02,5.94,142.0
2023-09-27,loja_fisica,SKU_04,104.33,0,0,16.1,6.0,138.0
2023-09-28,loja_fisica,SKU_04,104.33,0,0,16.89,10.86,131.0
2023-09-29,loja_fisica,SKU_04,104.33,0,0,14.55,6.1,113.0
2023-09-30,loja_fisica,SKU_04,104.33,0,0,16.92,1.33,96.0
2023-10-01,loja_fisica,SKU_04,104.62,0,0,16.73,9.95,99.0
2023-10-02,loja_fisica,SKU_04,104.62,0,0,11.17,9.0,114.0
2023-10-03,loja_fisica,SKU_04,104.62,0,0,16.0,7.23,147.0
2023-10-04,loja_fisica,SKU_04,104.62,0,0,15.59,8.94,157.0
2023-10-05,loja_fisica,SKU_04,104.62,0,0,15.94,6.31,130.0
2023-10-06,loja_fisica,SKU_04,104.62,0,0,17.66,6.97,108.0
2023-10-07,loja_fisica,SKU_04,104.62,0,0,14.71,6.01,88.0
2023-10-08,loja_fisica,SKU_04,104.62,0,0,16.09,6.57,103.0
2023-10-09,loja_fisica,SKU_04,104.62,0,0,16.74,5.24,119.0
2023-10-10,loja_fisica,SKU_04,104.62,0,0,15.79,2.3,143.0
2023-10-11,loja_fisica,SKU_04,104.62,0,0,16.69,6.84,150.0
2023-10-12,loja_fisica,SKU_04,104.62,1,1,16.28,9.9,183.0
2023-10-13,loja_fisica,SKU_04,104.62,0,0,18.33,4.11,116.0
2023-10-14,loja_fisica,SKU_04,104.62,0,0,17.11,5.51,96.0
2023-10-15,loja_fisica,SKU_04,104.62,0,0,17.65,11.92,95.0
2023-10-16,loja_fisica,SKU_04,104.62,1,0,18.55,11.51,150.0
2023-10-17,loja_fisica,SKU_04,104.62,0,0,17.95,1.33,145.0
2023-10-18,loja_fisica,SKU_04,104.62,0,0,14.49,8.75,149.0
2023-10-19,loja_fisica,SKU_04,104.62,0,0,17.18,9.11,132.0
2023-10-20,loja_fisica,SKU_04,104.62,0,0,14.46,13.72,112.0
2023-10-21,loja_fisica,SKU_04,104.62,0,0,17.33,10.23,98.0
2023-10-22,loja_fisica,SKU_04,104.62,0,0,12.74,10.89,98.0
2023-10-23,loja_fisica,SKU_04,104.62,0,0,17.12,9.27,126.0
2023-10-24,loja_fisica,SKU_04,104.62,0,0,19.47,7.01,145.0
2023-10-25,loja_fisica,SKU_04,104.62,0,0,13.59,9.88,152.0
2023-10-26,loja_fisica,SKU_04,104.62,0,0,18.36,7.62,130.0
2023-10-27,loja_fisica,SKU_04,104.62,1,0,14.0,6.93,136.0
2023-10-28,loja_fisica,SKU_04,104.62,0,0,18.1,7.75,91.0
2023-10-29,loja_fisica,SKU_04,104.62,1,0,17.58,7.25,125.0
2023-10-30,loja_fisica,SKU_04,104.62,1,0,16.19,9.14,161.0
2023-10-31,loja_fisica,SKU_04,104.62,0,0,17.82,10.65,139.0
2023-11-01,loja_fisica,SKU_04,105.4,0,0,17.39,7.79,154.0
2023-11-02,loja_fisica,SKU_04,105.4,0,1,14.82,7.77,157.0
2023-11-03,loja_fisica,SKU_04,105.4,0,0,16.94,9.3,111.0
2023-11-04,loja_fisica,SKU_04,105.4,0,0,18.96,10.55,97.0
2023-11-05,loja_fisica,SKU_04,105.4,0,0,14.74,10.52,100.0
2023-11-06,loja_fisica,SKU_04,105.4,0,0,14.48,9.05,123.0
2023-11-07,loja_fisica,SKU_04,105.4,0,0,18.98,6.79,147.0
2023-11-08,loja_fisica,SKU_04,105.4,0,0,18.81,12.99,154.0
2023-11-09,loja_fisica,SKU_04,105.4,0,0,19.73,5.9,136.0
2023-11-10,loja_fisica,SKU_04,105.4,0,0,18.6,11.7,112.0
2023-11-11,loja_fisica,SKU_04,105.4,0,0,18.39,9.0,102.0
2023-11-12,loja_fisica,SKU_04,105.4,0,0,20.68,13.82,107.0
2023-11-13,loja_fisica,SKU_04,105.4,0,0,17.47,10.74,133.0
2023-11-14,loja_fisica,SKU_04,105.4,0,0,19.32,10.2,154.0
2023-11-15,loja_fisica,SKU_04,105.4,0,1,17.87,10.86,175.0
2023-11-16,loja_fisica,SKU_04,105.4,0,0,17.01,11.49,137.0
2023-11-17,loja_fisica,SKU_04,105.4,0,0,18.53,10.21,113.0
2023-11-18,loja_fisica,SKU_04,105.4,0,0,18.41,8.49,104.0
2023-11-19,loja_fisica,SKU_04,105.4,0,0,18.92,10.24,106.0
2023-11-20,loja_fisica,SKU_04,105.4,0,0,19.58,10.39,126.0
2023-11-21,loja_fisica,SKU_04,105.4,0,0,18.67,10.94,144.0
2023-11-22,loja_fisica,SKU_04,105.4,0,0,18.54,12.05,154.0
2023-11-23,loja_fisica,SKU_04,105.4,0,0,19.77,7.62,141.0
2023-11-24,loja_fisica,SKU_04,105.4,0,0,17.36,8.65,124.0
2023-11-25,loja_fisica,SKU_04,105.4,0,0,21.7,11.29,99.0
2023-11-26,loja_fisica,SKU_04,105.4,0,0,17.28,10.02,104.0
2023-11-27,loja_fisica,SKU_04,105.4,0,0,18.26,10.59,121.0
2023-11-28,loja_fisica,SKU_04,105.4,0,0,14.13,12.94,147.0
2023-11-29,loja_fisica,SKU_04,105.4,0,0,16.08,9.87,155.0
2023-11-30,loja_fisica,SKU_04,105.4,0,0,18.31,12.24,135.0
2023-12-01,loja_fisica,SKU_04,106.46,0,0,21.15,7.88,116.0
2023-12-02,loja_fisica,SKU_04,106.46,0,0,19.04,10.59,102.0
2023-12-03,loja_fisica,SKU_04,106.46,0,0,19.45,14.97,102.0
2023-12-04,loja_fisica,SKU_04,106.46,1,0,18.37,11.6,155.0
2023-12-05,loja_fisica,SKU_04,106.46,0,0,19.73,12.64,145.0
2023-12-06,loja_fisica,SKU_04,106.46,0,0,16.33,10.56,151.0
2023-12-07,loja_fisica,SKU_04,106.46,0,0,15.42,14.6,147.0
2023-12-08,loja_fisica,SKU_04,106.46,0,0,16.95,13.52,118.0
2023-12-09,loja_fisica,SKU_04,106.46,0,0,21.74,9.09,95.0
2023-12-10,loja_fisica,SKU_04,106.46,0,0,19.86,15.64,103.0
2023-12-11,loja_fisica,SKU_04,106.46,0,0,20.57,12.1,130.0
2023-12-12,loja_fisica,SKU_04,106.46,0,0,19.98,12.93,151.0
2023-12-13,loja_fisica,SKU_04,106.46,0,0,19.92,11.02,159.0
2023-12-14,loja_fisica,SKU_04,106.46,0,0,18.82,11.9,142.0
2023-12-15,loja_fisica,SKU_04,106.46,0,0,18.41,9.37,116.0
2023-12-16,loja_fisica,SKU_04,106.46,0,0,21.3,10.02,95.0
2023-12-17,loja_fisica,SKU_04,106.46,1,0,20.84,11.12,131.0
2023-12-18,loja_fisica,SKU_04,106.46,0,0,21.36,9.32,129.0
2023-12-19,loja_fisica,SKU_04,106.46,0,0,21.37,9.82,158.0
2023-12-20,loja_fisica,SKU_04,106.46,0,0,22.15,13.31,146.0
2023-12-21,loja_fisica,SKU_04,106.46,0,0,19.44,12.64,138.0
2023-12-22,loja_fisica,SKU_04,106.46,0,0,23.22,6.39,119.0
2023-12-23,loja_fisica,SKU_04,106.46,0,0,22.59,10.57,94.0
2023-12-24,loja_fisica,SKU_04,106.46,0,0,22.12,11.45,109.0
2023-12-25,loja_fisica,SKU_04,106.46,0,1,21.77,6.05,152.0
2023-12-26,loja_fisica,SKU_04,106.46,0,0,19.67,13.6,143.0
2023-12-27,loja_fisica,SKU_04,106.46,0,0,22.79,8.97,161.0
2023-12-28,loja_fisica,SKU_04,106.46,0,0,27.32,12.93,131.0
2023-12-29,loja_fisica,SKU_04,106.46,0,0,23.69,10.62,114.0
2023-12-30,loja_fisica,SKU_04,106.46,0,0,20.54,16.48,97.0
2023-12-31,loja_fisica,SKU_04,106.46,0,0,22.77,12.32,108.0
2024-01-01,loja_fisica,SKU_04,107.53,0,1,22.05,10.41,157.0
2024-01-02,loja_fisica,SKU_04,107.53,0,0,23.08,12.48,142.0
2024-01-03,loja_fisica,SKU_04,107.53,0,0,26.28,9.59,158.0
2024-01-04,loja_fisica,SKU_04,107.53,0,0,20.99,11.25,150.0
2024-01-05,loja_fisica,SKU_04,107.53,1,0,20.92,13.64,137.0
2024-01-06,loja_fisica,SKU_04,107.53,0,0,24.26,14.53,95.0
2024-01-07,loja_fisica,SKU_04,107.53,0,0,24.11,16.49,109.0
2024-01-08,loja_fisica,SKU_04,107.53,0,0,26.4,16.0,125.0
2024-01-09,loja_fisica,SKU_04,107.53,0,0,25.54,13.15,157.0
2024-01-10,loja_fisica,SKU_04,107.53,0,0,22.87,9.54,156.0
2024-01-11,loja_fisica,SKU_04,107.53,0,0,27.64,11.5,139.0
2024-01-12,loja_fisica,SKU_04,107.53,0,0,22.16,13.45,118.0
